"name","website_url","id","icon_url","address","latitude","longitude","category_id","parent_id","background_colour","colour","apple_place_id","google_place_id","mcc","transaction_text_regexp","transaction_text_examples"
"Little Sparrow Melbourne Central","https://www.littlesparrow.com/","343451a9-5ea8-4d3a-833c-b4f8675cd4c4","littlesparrow.com.jpg","Level 1/211 La Trobe St, Melbourne VIC 3000, Australia","-37.8108861","144.9631418","5fb792a9-0045-4639-a3c6-edc156ccc177","","","#ffffff","IC53E79E2B66AD0BB","ChIJ4b8SbWVD1moR0OHa1701tlc","5812","(?i)^LITTLESPARROW","[`LITTLESPARROW  A1234   MELBOUR`]"
"Local Press Café","https://localpresscafe.com.au/","0cf0e5aa-6db9-4ac8-9e6a-c963e2f34e09","localpresscafe.com.au.jpg","Cnr Eastlake Parade & Giles Street, Kingston ACT 2604, Australia","-35.3126038","149.146421","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","I16C97B5CC78EDB58","ChIJ_WYK2gFNFmsRiX0ut7fS7mg","5812","(?i)Local Press Cafe","[`Local Press Cafe, KINGSTON`]"
"Lollo","https://www.lollomelbourne.com/","36859adc-1246-43d4-b6b2-9137e4ffe3d4","lollomelbourne.com.jpg","408 Flinders Ln, Melbourne VIC 3000, Australia","-37.8182825","144.9600762","5fb792a9-0045-4639-a3c6-edc156ccc177","","","#212b3a","I9D3CE4EC9F4CF8D8","ChIJ6-6120xd1moRv_VhyogdHqM","5812","(?i)^W MELBOURNE","[`W MELBOURNE 12345678901 MELBOURNE`]"
"Lumos","https://lumos.com","202d23ff-38d4-4324-900e-cefcfe0b7a68","lumos.com.png","","","","7fc0cb32-bd3a-49b1-8a87-75c20ac1de0b","","","","","","5940","(?i)^LUMOS ONE DENISON,North Sydney","[`LUMOS ONE DENISON,North Sydney`]"
"Mad Paws","https://madpaws.com.au","39b3f34f-e484-46aa-b720-3b6003c831ad","madpaws.com.au.jpg","","","","b20ac619-97a0-4a09-8020-d6137ffd2560","","","","","","7299","(?i)MAD PAWS","[`MAD PAWS`]"
"Manly Wharf Hotel","https://wharfhotel.com.au","00a80d12-072d-4a4a-bfa7-2224aebb2b6e","wharfhotel.com.au.png","","","","ca07d968-abe5-4ab5-8868-39d6bbae9d39","","","","","","5813","(?i)MANLY WHARF HOTEL","[`MANLY WHARF HOTEL       MANLY`]"
"Maple + Clove","https://mapleandclove.com.au","31206e7f-f40f-40ea-93f2-0c65053cfded","mapleandclove.com.au.jpg","7 Burbury Close, Barton Australian Capital Territory 2600, Australia","-35.312816","149.132966","5fb792a9-0045-4639-a3c6-edc156ccc177","","","#020001","I3B059373C2CB3115","ChIJYw6FYuFMFmsRcP2akjoskcg","5812","(?i)MAPLE\s*&?\s*CLOVE","[`MAPLE CLOVE`, `MAPLE & CLOVE 109294    BARTON`]"
"Mapo Bondi","https://www.maponewtown.com","a23dd1a1-9db1-443b-9542-6602c6f5f386","maponewtown.com.png","","","","a362513e-58ca-41b6-a5c0-e1dbd202d504","","","","","","5812","",""
"Margot","https://margot.bar","46621a6e-2a44-4ade-b608-c8763af79aea","margot.bar.png","Queen Elizabeth Terrace, Parkes ACT 2600, Australia","-35.2964838","149.1336095","5fb792a9-0045-4639-a3c6-edc156ccc177","","","#323c3e","I123CBA0F53AD3138","ChIJ20r3K9FNFmsRJDRKoAJFshw","5813","(?i)Margot Bar","[`LSP*Margot Bar           Parkes      AUS`]"
"Martina Rose Bay","https://martinarosebay.com.au","2b9b9f10-9ddb-4c25-8e87-3bc20aa9127e","martinarosebay.com.au.jpg","51-55 O'Sullivan Rd, Rose Bay NSW 2029, Australia","-33.8727401","151.2596651","5fb792a9-0045-4639-a3c6-edc156ccc177","","","#f86d25","IB5BC631D8AB8914A","ChIJs7LlMACtEmsRYQW1qhlqbu0","5812","(?i)MARTINA PIZZERIA","[`MARTINA PIZZERIA`]"
"Matteo - Double Bay","https://www.matteosydney.com/matteo-double-bay","5a06291d-b6cd-4023-a744-c1a5d5a2b78b","matteosydney.com.jpg","29 Bay St, Double Bay NSW 2028, Australia","-33.8776565","151.2418264","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","IC0F97006FE453954","ChIJ9wNyeuetEmsRbXtFKZ305cM","5812","(?i)MATTEO DOUBLE BAY","[`ZLR*MATTEO DOUBLE BAY M DOUBLE BAY`]"
"Max Brenner","https://maxbrenner.com.au","1e93fbc8-2328-42d7-88b2-51653129bb9f","maxbrenner.com.au.png","","","","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","","","5812","(?i)MAX BRENNER","[`MAX BRENNER CANBERRA 14 CANBERRA`, `Max Brenner - Chip,Chippendale`]"
"Mee's Sushi","https://www.facebook.com/meessushi","047efca4-b7f0-4e29-acc8-b20f18bb68b7","facebook.com-meessushi.jpg","Canberra House, Ground floor/40 Marcus Clarke St, Canberra ACT 2601, Australia","-35.2784106","149.126918","4b6581ca-31d4-4fd2-b0fa-8525d5392cc7","","","","I19A6584587CB7013","ChIJ-2Foo0JNFmsREnjmrXT4Vrg","5814","(?i)^MEE['?]S SUSHI","[`SQ *MEE'S SUSHI, City`, `SQ *MEE'S SUSHI          City        AC`, `MEE'S SUSHI             City`, `SQ *MEE?S SUSHI          City        AC`]"
"Melbourne Grammar School","https://www.mgs.vic.edu.au","b6677a76-03f9-4556-8901-c84a761e45ff","facebook.com-melbournegrammarschool.jpg","355 St Kilda Rd, Melbourne VIC 3004, Australia","-37.8334144","144.9759836","17a59adf-6a01-4337-9a64-1c7b472a7b39","","","","I3A95F50610046E4E","ChIJDQAavqdC1moR96s2QiX6Xj4","8211","(?i)^MELBOURNE GRAMMAR",""
"Menzies Bar & Bistro","https://shellhouse.com.au","2c2092ac-e1a9-4f0a-aa42-2f150e34aae3","shellhouse.com.au.png","","","","ca07d968-abe5-4ab5-8868-39d6bbae9d39","","","","","","5812","(?i)(?:MENZIES BAR|SHELL HOUSE)","[`SHELL HOUSE             SYDNEY`, `MENZIES BAR BISTRO`]"
"Messina","https://gelatomessina.com/","ba075074-fb97-480f-bcf7-3171d5cb1e78","gelatomessina.com.jpg","","","","5fb792a9-0045-4639-a3c6-edc156ccc177","","","#673a33","","","5451","(?i)^GELATO MESSINA","[`GELATO MESSINA`]"
"Milligram","https://milligram.com","51aba5ce-3742-4ae2-8638-8cc288db8436","milligram.com.png","","","","c58ed711-9e00-4fef-8451-0f21afa677fc","","","","","","5943","(?i)^(?:SP )?MILLIGRAM\b","[`SP MILLIGRAM, MELBOURNE`]"
"MLAI","https://mlai.au/","f75e5cc7-3e14-4280-aee6-9895fea3be65","mlai.au.jpg","Ground Floor/121 King St, Melbourne VIC 3000, Australia","-37.8172589","144.9556848","17a59adf-6a01-4337-9a64-1c7b472a7b39","","","","","ChIJNevpk85d1moRGYfdzwN0YGI","5812","(?i)^MLAI\b","[`MLAI AUS\`]"
"Molto Italian","https://www.moltoitalian.com/","efb9c3bd-3096-4cc6-bc7e-a983fcf177c1","moltoitalian.com.jpg","Element Building Unit, 155/43 Eastlake Parade, Kingston ACT 2604, Australia","-35.3136273","149.1473125","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","ID750B3E671AC48C4","ChIJZbIcMv5MFmsRp1JO3oLyLos","5812","(?i)^MOLTO ITALIAN","[`MOLTO ITALIAN           KINGSTON`]"
"Močan & Green Grout","https://mocanandgreengrout.net","1956a00e-8e19-407a-a290-82bffb5538db","mocanandgreengrout.net.jpg","1/19 Marcus Clarke St, Canberra ACT 2601, Australia","-35.2846999","149.1249949","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","I5B422FB8D4494BC7","ChIJXZcuUUBNFmsRZVQCxh2JXfE","5812","(?i)^MOCAN\b","[`LS MOCAN AND GREEN GRO`, `LS Mocan and Green Gro   Canberra    AUS`, `LS MOCAN AND GREEN GRO  CANBERRA`, `LS Mocan and Green Gr,Canberra`]"
"Murrays Coaches","https://murrays.com.au","676d8d1d-f53d-48c0-9a6a-f7cb337a438d","murrays.com.au.png","1 Mugga Lane, Red Hill Australian Capital Territory 2603, Australia","-35.343318","149.129464","754afd10-c567-4791-bad8-41586dc5978a","","","#009370","","","4131","(?i)MURRAYS AUSTRALIA","[`MURRAYS AUSTRALIA LI1,RED HILL`, `MURRAYS AUSTRALIA LIMI  RED HILL`, `Murrays Australia Limi   Red Hill    ACT`, `Murrays Australia Limi Red Hil`]"
"MYER","https://myer.com.au","7fac81f8-ce55-40db-910f-d4f116911506","myer.com.au.png","","","","8c798ad6-8bea-4ba3-84fd-405332cf4750","","","#000000","","","5311","(?i)MYER",""
"myki","https://transport.vic.gov.au/tickets-and-myki/myki","d5969841-bd4a-4128-8a28-b107f36b5483","transport.vic.gov.au.jpeg","","","","c6178482-0efa-44dd-8add-15dbb20a09df","","","","","","4111","(?i)(?:^MYKI DISCCNTR|^myki tap)","[`MYKI DISCCNTR SCS DSC  MELBOUR`, `myki tap Transport VIC VIC`, `myki tap Transport VIC, VIC`]"
"Mövenpick Hotel - Melbourne","https://movenpick.accor.com/en/australia-pacific/australia/melbourne/hotel-melbourne-on-spencer.html","eb3d6563-f47a-47ac-9954-b3ecd3e0c96d","","160 Spencer St, Melbourne VIC 3000, Australia","-37.8174381","144.9536554","","67e44278-bc15-46c0-b733-10e08d27e4b3","","","IFE2CC0AB21259B49","ChIJK2mz_fZd1moR9Slhs0zl2lc","7011","(?i)^MOVENPICK MELBOURNE OPI","[`MOVENPICK MELBOURNE OPI MELBOURNE`]"
"National Capital Parking Authority","https://www.nca.gov.au/","03f0526b-0f55-4a2d-a230-4806f58c03e0","nca.gov.au.jpg","","","","8a0f7f6c-c9b3-4de0-b397-ed5f89522c22","","","","","","7523","(?i)^NATIONAL CAPITAL","[`NATIONAL CAPITAL AUTH    PARKES`]"
"Natty's Cafe","https://www.instagram.com/nattyscafestanmore/","2f0637da-8b68-44a2-a64e-c5b6930fc886","instagram.com-nattyscafestanmore.jpg","14 Northumberland Ave, Stanmore NSW 2048, Australia","-33.8887531","151.1674717","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","I6E6DF558A56AE7A2","ChIJZx0iMyOwEmsRtkjwsmEEo8c","5812","",""
"Nature's Energy","https://naturesenergy.com.au","33831327-b7c1-4bcc-bc03-ff865ad5fe55","naturesenergy.com.au.png","","","","e404caaa-4e2b-42e1-84d5-a6bde0319e7f","","","","","","7298","(?i)NATURE.S ENERGY","[`NATURE'S ENERGY         NEWTOWN`, `SQ *NATURE?S ENERGY -, Newtown`]"
"Neko Sushi Manuka","https://www.instagram.com/meessushimanuka/","f1b28e66-cb12-4425-ab9a-22669e49ece0","instagram.com-meessushimanuka.jpg","Shop 4/1-13 Flinders Way, Griffith ACT 2603, Australia","-35.3205702","149.1334113","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","IB6513C89493342F3","ChIJkeZtae9MFmsRplZZtDvqc9Q","5812","(?i)^NEKO SUSHI","[`NEKO SUSHI               Griffith    ACT`]"
"Neuron","https://www.rideneuron.com/","b804d00f-2591-4245-b909-93e957bb649e","rideneuron.com.jpeg","","","","cfc18400-14ce-401b-8855-da267c201933","","","#ed6921","","","4789","(?i)^NEURONAU\* TRIP","[`NEURONAU* TRIP-ABC, HAWTHORN`]"
"North Bondi Fish","https://northbondifish.com.au","28317f20-e240-4e07-86d6-b41d4f515ac0","northbondifish.com.au.png","120 Ramsgate Ave, North Bondi NSW 2026, Australia","-33.8904031","151.2826395","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","IAE9A9657B73FB349","ChIJ70O7r3WtEmsRJsr622aiB6c","5812","(?i)NORTH BONDI FISH","[`NORTH BONDI FISH        BONDI BEACH`]"
"O-Bento","https://o-bento.com.au","b9a4b0d4-196b-4371-9939-8c0503ce8eb5","o-bento.com.au.png","46 Collins Place Plaza, Melbourne VIC 3000, AU","-37.813046","144.962398","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","","","5814","(?i)^Obento","[`ZLR*Obento Collins Pla Melbour`]"
"Odd Culture","https://oddculture.group","3cf54f84-89e2-4b85-8022-08dbc1db7bf2","oddculture.group.png","266 King St, Newtown NSW 2042, Australia","-33.896091","151.181091","ca07d968-abe5-4ab5-8868-39d6bbae9d39","","","","IEE773E46D16B7EBF","ChIJ7eUkmMaxEmsRUuFbAFI2mMk","5813","(?i)Odd Culture","[`Odd Culture              Newtown     NSW`]"
"OHNO!","https://www.oh-no.com.au/","21b93f84-1a0d-4905-8e25-4bed615013bb","oh-no.com.au.jpg","13 & 15 Flinders Way, Griffith ACT 2603, Australia","-35.3205702","149.1334113","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","I79FE323B16C57506","ChIJX7N6kRBNFmsRbW8d8-Ne0v0","5812","(?i)^RALDEP PTY","[`RALDEP PTY LIMITED      GRIFFITH`]"
"OnePass","https://onepass.com.au","15577923-ba11-4421-8a99-c4fd126f3b8b","onepass.com.au.png","","","","c9e1fc38-70b3-4517-82e2-a53bdea540d2","","","","","","5968","(?i)ONEPASS","[`ONEPASS SUBSCRIPTION    PERTH`]"
"Opera Bar","https://operabar.com.au","c85cc513-7c41-4206-9048-498668249528","operabar.com.au.png","","","","ca07d968-abe5-4ab5-8868-39d6bbae9d39","","","#99c3d6","","","5813","(?i)^OPERA ?BAR","[`OPERA BAR               SYDNEY`, `OPERA BAR                DOUBLE BAY  NSW`, `OPERABAR.COM.AU* ME&U   DOUBLE BAY`]"
"Paddy The Baker","https://paddythebaker.com","e63c8ea0-efd4-400d-b7df-e90f1e07711e","paddythebaker.com.jpg","","","","a362513e-58ca-41b6-a5c0-e1dbd202d504","","","","","","5462","(?i)PADDY THE BAKER","[`SQ *PADDY THE BAKER, Clovelly`]"
"PARKROYAL Melbourne Airport","https://www.panpacific.com/en/hotels-and-resorts/pr-melbourne-airport.html","c6bc82b3-09fe-4a9a-8733-e601586c0693","panpacific.com.jpg","Melbourne Airport, Arrival Dr, Tullamarine VIC 3045, Australia","-37.6707689","144.8503804","e83de4ef-e05b-4219-9a02-70b8590c7cb0","","","","I3C387D2C5A926585","ChIJ3X-jRL1Z1moReKSMhbYmhAs","7011","(?i)^PARK ROYAL","[`PARK ROYAL MB ARPT OPI  TULLAMARINE`]"
"Pattison's Patisserie","https://pattisonspatisserie.com.au/","e754cc2b-b13d-49a6-8911-eb05d7c9974a","pattisonspatisserie.com.au.jpg","","","","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","","","5462","(?i)PATTISON'S PATISSERIE",""
"Pattison's Patisserie - Bondi Junction","","a1275ca5-ef52-4e72-a74d-e9562c724c10","","Kisok 107/500 Oxford St, Bondi Junction NSW 2022, Australia","-33.8928575","151.250563","","e754cc2b-b13d-49a6-8911-eb05d7c9974a","","","I4EDE7FB315B64A54","ChIJxcBdJvKtEmsR5h6E3Nmbt1s","","(?i)^PATTISON'S PATISSERIE 7 BONDI","[`PATTISON'S PATISSERIE 7 BONDI JUNCTION`]"
"Pattison's Patisserie - Northbridge","","abc67f9c-acb1-4253-ac62-34298d6f3fd2","","Shop 6, Northbridge Plaza, 79-113 Sailors Bay Road, Northbridge NSW 2063","-33.8100753","151.2087426","","e754cc2b-b13d-49a6-8911-eb05d7c9974a","","","IC0F169A989BB9629","ChIJYx_J1TevEmsRzPK3WW2sSN8","","(?i)Pattison's Patisserie Northbridge","[`Pattison's Patisserie Northbridge`]"
"Pizza Boccone","https://pizzaboccone.com.au/","2b9a4ac9-c0b5-42db-8961-803271ae630c","pizzaboccone.com.au.jpg","11 Llankelly Pl, Potts Point NSW 2011, Australia","-33.87261","151.22418","5fb792a9-0045-4639-a3c6-edc156ccc177","","","#9e2b1f","I4D90D0BA4CCED946","ChIJxw6gLg2uEmsRJyTedN1QTqM","5812","(?i)^PIZZA BOCCONE","[`PIZZA BOCCONE POTTS POI Potts Point`, `PIZZA BOCCONE POTTS POINT`]"
"PS40","https://www.ps40bar.com/","763c7107-8331-4ef7-9370-8b6cd03176ae","ps40bar.com.jpg","40 King St Enter, 40 Skittle Ln, Sydney NSW 2000, Australia","-33.8685901","151.204831","ca07d968-abe5-4ab5-8868-39d6bbae9d39","","","","I551B211B54B1458F","ChIJqcU0ST-uEmsRClU9RTRiAk4","5813","(?i)^PS40 BAR","[`LS PS40 BAR PTY LTD     SYDNEY`]"
"QBD Books","https://www.qbd.com.au","a4e7a377-9354-4ce3-825f-7317fdf1ed6f","qbd.com.au.jpg","","","","186d9b38-6124-4811-89d6-b4970700059a","","","","","","5942","(?i)^QBD",""
"QBD Books - Canberra Centre","https://www.qbd.com.au/","d606a746-2f36-48da-94ae-22adfb497911","","Shop FF06/148 Bunda St, Canberra ACT 2601, Australia","-35.2781219","149.1330232","","a4e7a377-9354-4ce3-825f-7317fdf1ed6f","","","I1531641E341D5C74","ChIJr1KKiWVNFmsRbXKg_cV9iPs","5942","(?i)^QBD THE BOOKSHOP       CANBERR","[`QBD THE BOOKSHOP       CANBERR`]"
"Radford College","https://www.radford.act.edu.au","ec180642-84cc-46aa-9975-3fafb8bdcba6","facebook.com-radfordact.jpg","1 College St, Bruce ACT 2617, Australia","-35.2450244","149.0869108","17a59adf-6a01-4337-9a64-1c7b472a7b39","","","","I38F72BA749C2C30B","ChIJHbvoXUKtF2sRcZsrzJyvvpU","8211","(?i)^RADFORD COLLEGE",""
"REA Group","https://rea-group.com","033bd065-794a-4312-959f-3d1b2195befc","rea-group.com.svg","","","","791BAE73-8D9F-4265-9849-1C453065C7E8","","","","","","6513","(?i)^REA","[`REA TRANSACTIONS    1234567890`]"
"Redbark","https://redbark.com","a9cfe46e-ddec-4722-b236-2cf13c383893","redbark.com.png","","","","c9e1fc38-70b3-4517-82e2-a53bdea540d2","","","","","","5817","(?i)^REDBARK\.COM","[`REDBARK.COM FINANC,SURRY HILLS`]"
"Reddy Express","https://www.reddyexpress.com.au","a91606d7-ddce-4e9f-8255-a1df2cbbf6f6","reddyexpress.com.au.jpg","","","","fd807b04-8cbe-438e-a3e4-f398e70718b8","","","#d80019","","","5541","(?i)^Reddy Express","[`Reddy Express 1713, Moss Vale`, `Reddy Express 1717     Fyshwic`]"
"Ribs and Burgers","https://ribsandburgers.com","0593e90f-8218-48d6-bac6-5f6324394bd4","ribsandburgers.com.png","","","","5fb792a9-0045-4639-a3c6-edc156ccc177","","","#114a6f","","","5812","(?i)(?:RIBS ?(?:&|and) ?BURGERS?|RIBSNBRGRS)","[`RIBS & BURGERS CENTRAL  CHIPPENDALE`, `RIBSNBRGRS* CENTRALPAR  CHIPPENDALE`, `Ribs and Burger Chippendale`, `Ribs & Burgers Centra Chippendale`]"
"Rita's Farm","https://www.ritasfarm.com.au/","8c5a4bfd-d3a2-4a2c-b28b-08fb4f9ac0d3","ritasfarm.com.au.jpg","","","","a362513e-58ca-41b6-a5c0-e1dbd202d504","","","","","","5411","(?i)^RITA S FARM","[`RITA S FARM PRODUC,KEMPS CREEK`]"
"Rivareno","https://www.instagram.com/rivarenogelatoaus/","fe0e9aa7-3d34-469a-9820-4b0e382d2c14","instagram.com-rivarenogelatoaus.jpg","","","","5fb792a9-0045-4639-a3c6-edc156ccc177","","","#424145","","","5451","(?i)Rivareno Gelato",""
"Rivareno Gelato - Barangaroo","","c76281ad-9c4e-446a-a6ac-f342945b28bb","","Shop 4, 33 Barangaroo Avenue, Barangaroo NSW 2000","-33.8653993","151.2013935","","fe0e9aa7-3d34-469a-9820-4b0e382d2c14","","","I839DB31EA0710022","ChIJF-mICkeuEmsR3WS-evCasn8","5451","(?i)RIVARENO GELATO BARANGA","[`RIVARENO GELATO BARANGA BARANGAROO`]"
"Rivareno Gelato - Bondi Beach","","82cb7e04-fb70-4eed-a73c-e8122533dd97","","Retail 2/124 Campbell Parade, Bondi Beach NSW 2026, Australia","-33.8910977","151.2738153","","fe0e9aa7-3d34-469a-9820-4b0e382d2c14","","","IA97C476F216DB298","ChIJ-XAWksKtEmsRCpfJbR1qK7A","5451","(?i)RIVARENO GELATO[ ,]BON","[`LS Rivareno Gelato Bon   Bondi Beach AUS`, `LS Rivareno Gelato,Bondi Beach`]"
"Romeo's IGA Food Hall - Martin Place","https://www.iga.com.au/stores/romeos-iga-food-hall-martin-place/","94e7f893-6d2f-4aa5-8159-aaf1b106bcb8","","25 Martin Pl, Sydney NSW 2000, Australia","-33.86799999999999","151.2093353","","84d40448-676f-4f1d-ba3b-ab85bb7d22cd","","","I469ABEE95069D548","ChIJSauXGUCuEmsRAJWMXhWHKFs","5411","(?i)^ROMEO'?S FOODHALL IGA MA","[`ROMEO'S FOODHALL IGA MA SYDNEY`, `ROMEOS FOODHALL IGA MARTIN PLACE`]"
"SABA","https://www.saba.com.au","cee91651-df7b-49cb-a25a-31712c95a95f","saba.com.au.jpg","","","","b3c87990-a047-49e1-a28b-ce3a50737a06","","","#000000","","","5651","(?i)^SABA",""
"SABA - Canberra Centre","https://www.saba.com.au/store-locator/store-details?id=21303","9f99c60c-7f07-4210-9b9e-69626c0abdba","","Canberra Centre, Shop CF17 Bunda St, Canberra ACT 2601, Australia","-35.2795602","149.132909","","cee91651-df7b-49cb-a25a-31712c95a95f","","","","ChIJ_f___2hNFmsRi0ROplkrdgw","5651","","[`SABA TRADING`]"
"SABA - QVB","https://www.saba.com.au/store-locator/store-details?state=NSW&suburb=Sydney&store=queen-victoria-building&id=22301","617c748b-9641-478c-b787-81b660526005","","5-9/455 George St, Sydney NSW 2000, Australia","-33.8711716","151.2065275","","cee91651-df7b-49cb-a25a-31712c95a95f","","","","","5651","(?i)^SABA QVB","[`SABA QVB SYDNEY`]"
"Sandoochie","https://sandoochie.com.au/home/","57d24b1e-fb2f-495c-bd4a-657954685575","sandoochie.com.au.jpg","No Name Lane, Shop 8, Canberra ACT 2601, Australia","-35.2783693","149.1270225","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","IF3DA89C1625A8A5D","ChIJ9-o4-_FNFmsRXkSnwINjN8o","5814","(?i)^HOLM COOKED","[`SQ *HOLM COOKED          Canberra    AC`]"
"SCEGGS Darlinghurst","https://www.sceggs.nsw.edu.au","53d7a6c0-067d-413c-97f7-a53626852d75","facebook.com-sceggs.jpg","215 Forbes St, Darlinghurst NSW 2010, Australia","-33.8763905","151.2186192","17a59adf-6a01-4337-9a64-1c7b472a7b39","","","","I712FDEC46E4E14FB","ChIJlTrB1xOuEmsRPmf2quXd0xY","8211","(?i)^SCEGGS\b",""
"Scotch College","https://www.scotch.vic.edu.au","43708dd4-7eb4-4097-9b53-f9b89d7f62b6","facebook.com-scotchcollegemelbourne.jpg","1 Morrison St, Hawthorn VIC 3122, Australia","-37.834218","145.0291482","17a59adf-6a01-4337-9a64-1c7b472a7b39","","","","I96A92A7CA4A26A5C","ChIJeVMRxj9C1moRqlqZkPbYJBs","8211","(?i)^SCOTCH COLLEGE",""
"Secure Parking","https://www.secureparking.com.au","d4ddb922-76f9-40f3-8d85-49b289b1b81f","secureparking.com.au.png","","","","8a0f7f6c-c9b3-4de0-b397-ed5f89522c22","","","","","","7523","(?i)SECURE ?PARKING","[`SECURE PARKING 8,CANBERRA CITY`, `SECURE PARKING`, `SECURE PARKING P1,NORTH SYDNEY`, `SECURE PARKING 123ABC    CANBERRA CITAUS`, `SECURE PARKING PTY LTD   SYDNEY`, `SecureParking          Canberr`]"
"Service NSW","https://www.service.nsw.gov.au","d46256a4-5caa-49e2-9cfd-165d5df0acdb","service.nsw.gov.au.png","","","","ca5c7d72-e1c0-4f93-89d1-92ff281198ba","","","#d7153b","","","9399","(?i)SERVICE NSW",""
"Service NSW - Bondi Junction","https://www.service.nsw.gov.au/service-centre/bondi-junction-service-centre","cb5a00a3-d63a-482d-9f50-5879b3d08c4d","","Shop G2 19/23 Hollywood Ave, Bondi Junction NSW 2022, Australia","-33.8937761","151.251321","","d46256a4-5caa-49e2-9cfd-165d5df0acdb","","","ID9C16802E117CA47","ChIJp4dFQ_GtEmsREWSJ4K7pxt4","9399","(?i)SERVICE NSW\s*BONDI","[`SERVICE NSW             BONDI JUNCTION`]"
"Sharesight","https://www.sharesight.com","38d58470-5af9-4834-8b09-07ff2874395d","sharesight.com.png","","","","c9e1fc38-70b3-4517-82e2-a53bdea540d2","","","","","","5817","(?i)^Sharesight AU","[`Sharesight AU, Surry Hills`, `Sharesight AU          Surry H`]"
"Shou Sumiyaki","https://shousumiyaki.com.au/","893b6038-3d5b-437c-b93c-bd9293dc1bb3","shousumiyaki.com.au.jpg","160 Little Bourke St, Melbourne VIC 3000, Australia","-37.8116622","144.967966","5fb792a9-0045-4639-a3c6-edc156ccc177","","","","I1A0C2B5FF7C1CE6F","ChIJuWCNdMlC1moRccHRhxqIN7Y","5812","(?i)^SHOU SUMIYAKI","[`LIV*SHOU SUMIYAKI 12345 MELBOURNE`]"
"Silver Service","https://silverservice.com.au/","33e5dbcd-c273-4455-9034-cbdf6c40efbe","silverservice.com.au.jpg","","","","cfc18400-14ce-401b-8855-da267c201933","","","","","","4121","(?i)^SILVER SERVICE","[`SILVER SERVICE 133100   ALEXANDRIA`]"
"SkyBus","https://skybus.com.au","6cd51a11-6e35-4375-8048-4281f7affbf2","skybus.com.au.jpg","","","","7E9C7BF0-F0CA-4998-B92B-8F597B5BD15D","","","#e02826","","","4131","(?i)^SKYBUS COACH SERVICES","[`SKYBUS COACH SERVICES  MELBOUR`]"
"SKYE Suites","https://skyesydney.com.au","93fb3db3-e440-4445-b3a6-90f2a2fd0668","skyesydney.com.au.png","","","","e83de4ef-e05b-4219-9a02-70b8590c7cb0","","","","","","7011","(?i)(?:^KENT ST X SKY SUITES|^SKYE SUITES)","[`SKYE SUITES SYDNEY 1234 SYDNEY`, `KENT ST X SKY SUITES R   SYDNEY      NSW`]"
"Sneaky Possum","https://sneakypossum.com/","b0bb9362-be18-4681-9310-7ce9ae07ab92","sneakypossum.com.jpg","86 Abercrombie St, Chippendale NSW 2008, Australia","-33.8871244","151.1989306","ca07d968-abe5-4ab5-8868-39d6bbae9d39","","","","I6A67D46D8FAB942E","ChIJRTSDBNixEmsRIZrjdCzV3YU","5813","(?i)(?:^SNEAKY POSSUM|^SR-SNEAKY)","[`LIGHTSPEED*SR-SNEAKY PO FORTITUDE VALLE`, `LSP*Sneaky Possum        Chippendale AUS`, `SNEAKY POSSUM`, `SR-SNEAKY POSSUM-CHIPPE CHIPPENDALE`]"
"Social Society","https://socialsocietysydney.com","b1c7bc3e-2bdf-47d1-9409-de9b7386ab96","socialsocietysydney.com.png","7 Ebsworth Street, Zetland New South Wales 2017, Australia","-33.905494","151.203686","5fb792a9-0045-4639-a3c6-edc156ccc177","","","#f693a0","I531DCC6B400C9B4F","ChIJv0aasFyxEmsRUKb_sOlRPZI","5812","(?i)^SOCIAL SOCIETY","[`LS Social Society        zetland     AUS`, `SQ *SOCIAL SOCIETY SYD Zetland`, `SQ *SOCIAL SOCIETY SYD,Zetland`]"
"Soul Origin","https://www.soulorigin.com.au","8366f8a7-26ec-446a-8f15-6e7cf220debe","soulorigin.com.au.webp","","","","4b6581ca-31d4-4fd2-b0fa-8525d5392cc7","","","#ffb91d","","","5814","(?i)SOUL ORIGIN",""
"Soul Origin - Canberra Centre","https://www.soulorigin.com.au/store/canberra-centre/","622ac6e6-6e2f-4d5b-9469-7c907bab2aed","","Shop EG16/148 Bunda St, Canberra ACT 2600, Australia","-35.27824349999999","149.1334736","","8366f8a7-26ec-446a-8f15-6e7cf220debe","","","I7AD6D7675F4B3FCC","ChIJS0W852VNFmsRtFdX2AEo7Ys","5814","(?i)^SOUL ORIGIN, CANBERRA","[`SOUL ORIGIN, CANBERRA`]"
